"proba_ass";"ident";"noi";"wpela17"
0.1016;"15016735";"2";2154.8715691
0.1252;"15016753";"1";593.26965566
0.108;"15016760";"1";295.81463758
0.606;"15016770";"2";622.24244513
0.6604;"15016774";"1";591.04059253
0.1252;"15016779";"1";485.5997181
0.2832;"15016780";"1";454.28762114
0.0112;"15016783";"1";489.54056595
0.0576;"15016824";"1";374.9821717
0.0772;"15016835";"1";980.86586152
8e-04;"15016839";"2";348.95062507
0.2344;"15016843";"1";636.85065871
0.1568;"15016844";"3";873.0873244
0.06;"15016850";"2";1978.0073141
0.0068;"15016860";"1";377.28950773
0.0688;"15016876";"2";193.27947478
0.1404;"15016879";"1";740.1328677
0.2236;"15016887";"2";335.97853691
0.2248;"15016921";"1";263.90969905
0.312;"15016922";"1";1007.5629151
0.1548;"15016923";"2";291.56220156
0.0348;"15016947";"2";476.41057849
0.9256;"15016964";"1";825.93102554
0.0968;"15016968";"1";472.71061177
0.0612;"15016976";"1";479.40521624
0.1288;"15016980";"1";559.3288676
0.5192;"15016996";"1";844.09666544
0.1012;"15017006";"2";721.53703016
0.404;"15017042";"1";453.25484721
0.2172;"15017047";"1";323.49542452
0.0812;"15017048";"1";975.77855295
0.1308;"15017070";"1";491.28165947
0.0752;"15017080";"3";288.63021861
0.0368;"15017081";"1";378.72193674
0.0576;"15017094";"2";524.25438102
0.3104;"15017129";"1";728.99939267
0.17;"15017133";"2";504.82813717
0.1336;"15017151";"4";524.19092241
0.246;"15017168";"1";762.50559312
0.1412;"15017177";"1";349.81465998
0.0016;"15017187";"2";768.35681864
0.1872;"15017196";"1";485.84209706
0.038;"15017202";"1";497.40669255
0.1;"15017219";"1";360.10238726
8e-04;"15017223";"1";689.34550197
0.1896;"15017224";"1";1129.7161313
0.7496;"15017229";"1";511.03996589
0.102;"15017260";"1";334.04622861
0.0744;"15017275";"1";773.25069811
0.0596;"15017279";"1";443.41411839
0.2496;"15017289";"2";598.29183761
0.0344;"15017298";"1";958.96719432
0.4276;"15017299";"2";468.24478175
0.1052;"15017308";"2";502.61843358
0.1384;"15017339";"1";847.49248806
0.1244;"15017375";"1";580.35820805
0.0928;"15017388";"2";551.60011015
0.6896;"15017392";"4";318.00538702
0.018;"15017410";"1";441.73616367
0.0404;"15017410";"2";441.73616367
0.046;"15017414";"2";540.5169542
0.0844;"15017428";"2";771.60663207
0.0464;"15017432";"2";352.65166702
0.0732;"15017439";"1";541.73759122
0.0316;"15017440";"2";363.32501448
0.0448;"15017442";"2";985.09873862
0.0324;"15017457";"2";125.09921902
0.3752;"15017458";"1";514.15392746
0.4168;"15017465";"2";401.3506627
0.2984;"15017469";"2";317.15674048
0.0968;"15017473";"2";380.22985161
0.6064;"15017475";"1";562.63238896
0.094;"15017507";"1";282.19773036
0.0336;"15017514";"3";461.05593085
0.044;"15017515";"1";579.07059355
0.0484;"15017544";"1";536.28118682
0.0604;"15017549";"1";494.49858573
0.024;"15017566";"1";1778.2789718
0.1364;"15017579";"1";295.40214891
8e-04;"15017603";"1";655.10187471
0.0124;"15017603";"2";655.10187471
0.1248;"15017611";"1";695.98560511
0.9148;"15017615";"1";865.48700859
0.3444;"15017632";"1";758.85669382
0.274;"15017637";"1";177.25829619
0.0244;"15017640";"2";916.99370797
0.2488;"15017641";"2";1509.1776701
0.0824;"15017642";"1";603.85333047
0.0812;"15017643";"1";474.77136074
0.0612;"15017652";"1";504.59870311
0.0012;"15017690";"3";795.18635665
0.1308;"15017704";"3";398.56520746
0.1688;"15017709";"1";627.50270113
0.0148;"15017721";"2";544.80932355
0.0516;"15017731";"2";375.29453598
0.1268;"15017769";"2";675.76965154
0.3424;"15017786";"1";891.64413609
0.1388;"15017807";"1";567.4499564
0.0096;"15017809";"2";441.14165551
0.3216;"15017814";"1";541.362309
0.642;"15017817";"3";227.31980057
0.0536;"15017825";"2";1589.90002
0.0092;"15017836";"3";273.24289591
0.1168;"15017838";"4";520.10660296
0.0108;"15017841";"2";630.18972939
0.0352;"15017849";"1";415.4396621
0.0628;"15017852";"1";938.50100919
0.0304;"15017862";"1";772.81046151
0.0648;"15017866";"1";1580.674589
0.0148;"15017874";"2";148.27750745
0.9808;"15017884";"1";324.29570576
0.0376;"15017889";"1";1208.3859487
0.0444;"15017921";"1";489.76530402
0.1088;"15017923";"1";371.23922346
0.674;"15017923";"2";371.23922346
0.196;"15017924";"1";708.30807766
0.4148;"15017931";"1";504.52373531
0.068;"15017932";"3";588.261083
0.2036;"15017942";"2";571.44823303
0.0764;"15017945";"1";547.52626892
0.082;"15017947";"1";643.02673281
0.1224;"15017948";"2";525.7674952
0.0336;"15017950";"2";534.91255663
0.0712;"15017953";"2";402.74849215
0.1852;"15017958";"1";565.7303048
0.0364;"15017960";"3";240.80325635
0.2948;"15017964";"4";813.07243051
0.4044;"15017964";"5";813.07243051
0.5368;"15017971";"1";463.93645686
0.036;"15017973";"1";353.12536472
0.1468;"15017974";"4";459.73236849
0.3812;"15017988";"1";309.35514315
0.0924;"15017995";"2";536.62287923
0.1892;"15018011";"1";608.59403459
0.0248;"15018012";"2";536.94466491
0.1276;"15018016";"1";609.62888989
0.0036;"15018033";"1";1108.4226859
0.0236;"15018033";"2";1108.4226859
0.818;"15018038";"1";729.65568423
0.702;"15018038";"2";729.65568423
0.0836;"15018041";"3";440.05095628
0.0168;"15018047";"1";357.79931253
0.0888;"15018068";"1";557.08149286
0.0244;"15018074";"2";479.24601969
0.0744;"15018085";"2";488.57824521
0.0376;"15018102";"2";426.81644484
0.0416;"15018112";"2";591.44213023
0.2464;"15018120";"3";716.42756696
0.008;"15018157";"2";316.83000468
0.2248;"15018176";"1";319.43254793
0.0704;"15018183";"1";230.03981426
0.7076;"15018202";"1";624.34980837
0.1344;"15018203";"1";529.37998624
0.0352;"15018219";"1";555.22536509
0.024;"15018249";"1";526.27177243
0.0868;"15018249";"2";526.27177243
0.5492;"15018255";"1";669.61796472
0.5124;"15018264";"1";554.33927966
0.0724;"15018280";"2";442.95907863
0.41;"15018315";"2";1010.4097555
0.104;"15018326";"3";841.23051706
0.0136;"15018327";"2";313.16727013
0.0544;"15018342";"2";353.99415263
0.0724;"15018352";"1";608.41865545
0.0236;"15018362";"1";583.23478447
0.096;"15018383";"1";342.22998237
0.0256;"15018388";"1";667.87014808
0.1764;"15018388";"2";667.87014808
0.006;"15018396";"1";541.93598416
0.5472;"15018397";"1";905.46825124
0.0144;"15018422";"3";240.10037951
0.2164;"15018431";"1";1650.1741759
0.1576;"15018431";"2";1650.1741759
0.0408;"15018438";"2";777.52236247
0.0444;"15018451";"2";552.07103695
0.45;"15018465";"1";569.44619734
0.1192;"15018465";"2";569.44619734
0.306;"15018468";"2";460.88560531
0.086;"15018476";"1";604.00111388
0.0752;"15018482";"2";494.71104865
0.1244;"15018489";"1";1167.6144466
0.064;"15018492";"2";310.20486008
0.0312;"15018501";"3";1820.2542234
0.1044;"15018524";"1";1174.7241417
0.0712;"15018525";"3";256.99011179
0.2892;"15018531";"1";2327.9650218
0.2432;"15018546";"2";610.23450188
0.948;"15018551";"1";2369.4835982
0.1036;"15018554";"1";423.793853
0.0448;"15018555";"1";663.2791749
0.0052;"15018575";"1";253.39758971
0.0896;"15018576";"1";793.21856078
0.0424;"15018582";"1";495.16042515
0.3524;"15018589";"1";595.64840835
0.032;"15018590";"2";537.92241979
0.384;"15018609";"2";521.88032685
0.1324;"15018622";"1";371.71921751
0.0028;"15018624";"1";1100.0711959
0.014;"15018640";"1";533.99423926
0.0752;"15018645";"6";377.18108529
0.4004;"15018676";"3";1017.1427986
0.2996;"15018689";"2";396.66232411
0.0736;"15018697";"1";480.71464326
0.0392;"15018699";"2";386.83979977
0.0296;"15018705";"1";343.30994084
0.2392;"15018718";"1";446.79921581
0.2;"15018724";"1";383.24741284
0.1936;"15018731";"1";486.37288847
0.0056;"15018737";"1";741.38561767
0.0712;"15018742";"2";443.11228896
0.4628;"15018745";"2";442.01657112
0.7596;"15018753";"1";344.03013905
0.0044;"15018757";"2";397.32032402
0.2048;"15018769";"2";515.38088516
0.668;"15018785";"1";367.90673595
0.0592;"15018846";"1";463.68123487
0.1284;"15018858";"2";302.21817583
0.1252;"15018862";"1";1558.398638
0.1812;"15018864";"1";1019.7705553
0.2684;"15018880";"1";594.74871765
0.064;"15018895";"1";580.73222721
0.02;"15018915";"1";340.05393329
0.064;"15018927";"2";519.61908026
0.036;"15018937";"1";243.34127063
0.0504;"15018938";"2";280.64894684
0.1496;"15018946";"1";1752.8258355
0.9644;"15018954";"1";392.99624355
0.0332;"15018969";"2";671.41908782
0.0512;"15018971";"2";794.40561103
0.2192;"15018973";"1";1061.1699442
0.0904;"15018974";"5";540.29645504
0.0728;"15018978";"1";463.05836656
0.1012;"15018992";"2";863.63740157
0.6848;"15018993";"2";618.73105258
0.0396;"15019008";"1";788.75872067
0.0992;"15019037";"2";189.53648147
0.0596;"15019066";"1";392.5846769
0.046;"15019088";"1";214.96544386
0.098;"15019112";"1";717.93230765
0.2628;"15019114";"2";566.57177482
0.1028;"15019117";"2";456.42464759
0.048;"15019135";"1";1209.1420604
0.16;"15019153";"3";227.58507985
0.0988;"15019172";"1";432.88791338
0.0624;"15019173";"1";1525.5380335
0.4216;"15019175";"4";525.57920566
0.3348;"15019181";"1";332.31182534
0.1168;"15019215";"3";473.91157904
0.1432;"15019229";"1";772.7633522
0.0428;"15019256";"1";381.45752511
0.3288;"15019259";"1";375.81408097
0.1144;"15019262";"2";699.11425315
0.5536;"15019268";"1";564.96625755
0.218;"15019275";"2";663.68200712
0.008;"15019278";"2";809.15633843
0.9872;"15019279";"1";603.61859963
0.1868;"15019287";"2";364.94896687
0.0616;"15019328";"3";476.93756909
0.1356;"15019331";"2";266.40941886
0.026;"15019351";"1";307.92166632
0.02;"15019361";"2";701.38530356
0.028;"15019375";"1";233.25667116
0.1332;"15019377";"1";596.68392639
0.0456;"15019382";"2";237.92942144
0.0644;"15019390";"3";275.81074026
0.0684;"15019394";"3";454.43572934
0.0788;"15019401";"1";368.83696936
0.0464;"15019401";"3";368.83696936
0.0968;"15019408";"2";501.01802553
0.0056;"15019421";"1";683.26421029
0.0364;"15019422";"3";396.50528299
0.2052;"15019426";"1";955.25399871
0.982;"15019433";"1";566.05905915
0.3144;"15019434";"3";257.90877627
0.3192;"15019436";"2";376.71940053
0.0176;"15019453";"1";1056.8773139
0.43;"15019477";"2";516.42226331
0.3352;"15019487";"1";448.80625136
0.37;"15019488";"1";752.72577376
0.3612;"15019489";"1";329.51691758
0.1076;"15019517";"1";758.77379798
0.4716;"15019521";"1";643.27566883
0.3268;"15019523";"1";669.78156516
0.1696;"15019527";"1";448.31362908
0.052;"15019542";"2";642.28798721
0.01;"15019551";"1";616.99912803
0.8152;"15019555";"1";394.63713423
0.0884;"15019562";"2";677.87489822
0.2224;"15019572";"1";647.22389359
0.9872;"15019585";"2";455.53074577
0.03;"15019595";"4";445.72639514
0.1604;"15019614";"4";642.01742947
0.0176;"15019622";"1";266.21183719
0.2692;"15019625";"1";374.24944735
0.0416;"15019642";"2";332.19100317
0.1456;"15019661";"1";558.95606047
0.4644;"15019663";"1";737.99519795
0.1272;"15019664";"1";518.29766727
0.0608;"15019679";"3";772.69549967
0.0412;"15019692";"2";7026.0958867
0.0048;"15019704";"2";246.84249581
0.0324;"15019704";"3";246.84249581
0.0672;"15019712";"2";166.69177821
0.188;"15019725";"1";539.0962448
0.0696;"15019732";"1";633.34958481
0.0996;"15019734";"1";550.81139959
0.0628;"15019735";"1";717.24699464
0.0264;"15019751";"3";397.56255042
0.1336;"15019757";"2";507.36372244
0.0704;"15019774";"2";478.93656691
0.0388;"15019777";"1";570.91258605
0.444;"15019791";"1";511.78669039
0.1388;"15019816";"2";148.61506216
0.1284;"15019818";"2";536.74008846
0.03;"15019828";"1";379.41443512
0.0264;"15019861";"2";549.44663147
0.2096;"15019863";"3";304.88138445
0.3396;"15019887";"1";409.24140183
0.0056;"15019895";"2";823.54762561
0.0796;"15019908";"1";796.09056431
0.2008;"15019910";"1";411.37512474
0.4404;"15019942";"2";622.77000061
0.3216;"15019962";"1";589.35571696
0.018;"15019980";"1";584.85036736
0.0536;"15019990";"1";567.55062833
0.0644;"15019995";"2";486.69010001
0.7044;"15020005";"1";3769.4280537
0.0492;"15020012";"1";424.60064815
0.3092;"15020028";"2";636.35484697
0.118;"15020045";"2";366.82284802
0.0176;"15020054";"4";894.38665674
0.04;"15020079";"2";805.41763257
0.2732;"15020081";"1";379.80315428
0.0524;"15020085";"2";867.70213681
0.1108;"15020087";"1";1244.6246451
0.16;"15020097";"2";928.1013357
0.2348;"15020109";"1";380.59541889
0.0664;"15020123";"1";459.66781187
0.0172;"15020132";"1";582.63969928
0.2192;"15020134";"2";291.87739247
0.9424;"15020140";"1";596.44951755
0.0676;"15020141";"1";553.20814999
0.0732;"15020154";"1";495.24941036
0.1052;"15020158";"1";617.72756953
0.0572;"15020171";"1";1114.2679473
0.0712;"15020173";"1";5088.7643883
0.2992;"15020199";"1";458.62572936
0.112;"15020207";"1";947.47908188
0.2032;"15020236";"1";972.2556569
0.2964;"15020236";"2";972.2556569
0.0388;"15020239";"1";305.03971502
0.1112;"15020276";"3";788.85231983
0.044;"15020279";"1";438.2526603
0.036;"15020285";"1";853.76401684
0.0248;"15020329";"1";548.25775574
0.1652;"15020332";"3";415.65054885
0.01;"15020340";"1";1406.6483752
0.402;"15020343";"2";766.73664742
0.028;"15020366";"2";588.02702611
0.0108;"15020390";"2";579.75347466
0.0136;"15020402";"1";566.9983134
0.0624;"15020410";"2";562.96048749
0.278;"15020422";"3";408.64546054
0.036;"15020423";"2";255.01574844
0.1408;"15020426";"4";296.55785478
0.0224;"15020428";"2";531.99779707
0.4864;"15020443";"2";516.34097441
0.8628;"15020451";"1";665.47570994
0.1588;"15020456";"1";622.94203392
0.0432;"15020477";"1";769.07862135
0.0448;"15020522";"1";454.41305629
0.0316;"15020524";"2";879.01804209
0.2048;"15020542";"1";492.3235776
0.0784;"15020548";"1";448.94400211
0.1092;"15020573";"2";949.15215562
0.0916;"15020586";"1";689.58427431
0.0352;"15020590";"1";296.2532219
0.0416;"15020594";"1";340.4399003
0.096;"15020596";"2";461.59732264
0.2596;"15020608";"2";515.46913718
0.906;"15020613";"1";828.00736041
0.4592;"15020621";"1";519.39894608
0.3756;"15020626";"1";414.57879744
0.076;"15020627";"1";722.76896072
0.2116;"15020627";"2";722.76896072
0.78;"15020631";"1";694.76956872
0.0144;"15020647";"1";754.34825787
0.1508;"15020650";"1";873.29637324
0.0364;"15020664";"1";379.94154351
0.7416;"15020669";"1";1102.4466478
0.318;"15020688";"2";286.87009913
0.072;"15020720";"3";513.19410714
0.4596;"15020723";"1";633.78554274
0.084;"15020737";"2";495.20885696
0.0488;"15020757";"1";499.30550703
0.448;"15020767";"3";512.76272025
0.4128;"15020780";"2";409.74889674
0.1128;"15020789";"1";644.96172795
0.1164;"15020797";"1";944.52025592
0.0148;"15020818";"2";342.37285328
0.034;"15020819";"1";204.10723704
0.116;"15020825";"1";513.80861371
0.0772;"15020827";"2";303.00618163
0.1284;"15020835";"1";275.38410533
8e-04;"15020848";"1";1234.5537366
0.1036;"15020865";"2";661.7131456
0.0316;"15020872";"1";262.95571784
0.1324;"15020875";"2";326.95254004
0.1184;"15020883";"2";558.26146289
0.076;"15020888";"1";384.66542447
0.8028;"15020891";"1";542.88586637
0.0164;"15020920";"1";307.85117778
0.7088;"15020922";"1";717.8930388
0.09;"15020924";"3";289.64285253
0.0096;"15020926";"1";490.90549081
0.1104;"15020928";"1";387.10742099
0.1136;"15020939";"1";357.19465031
0.23;"15020944";"2";413.20027049
0.7516;"15020952";"1";601.22408178
0.1272;"15020954";"1";690.60886268
0.1168;"15020988";"1";819.3255825
0.0168;"15020988";"3";819.3255825
0.0472;"15020995";"2";793.8207414
0.1312;"15021009";"1";338.9406811
0.1036;"15021011";"2";294.22828505
0.1052;"15021013";"1";642.30879983
0.0396;"15021030";"1";441.09301478
0.1832;"15021036";"1";415.29587878
0.0748;"15021037";"2";337.43764756
0.0404;"15021043";"1";1444.9979789
0.288;"15021044";"1";1339.7862746
0.0472;"15021048";"1";265.65872414
0.0012;"15021056";"1";929.02313731
0.0084;"15021085";"1";841.10223938
0.0032;"15021086";"1";277.47601399
0.0028;"15021105";"2";585.66039348
0.1632;"15021117";"1";439.67961497
0.3064;"15021118";"2";1523.199408
0.06;"15021119";"1";865.8902036
0.0996;"15021142";"2";573.32397636
0.1908;"15021148";"1";968.64561493
0.2176;"15021163";"1";409.29331763
0.1092;"15021167";"3";457.82817857
0.0784;"15021170";"1";595.70898522
0.7116;"15021178";"1";675.90194331
0.0724;"15021196";"1";556.42816999
0.0176;"15021203";"4";1028.3360872
0.038;"15021241";"1";397.55102045
0.0568;"15021286";"1";863.5887612
0.0636;"15021289";"1";531.90380451
0.004;"15021291";"2";260.22716711
0.4144;"15021292";"1";259.94441327
0.0804;"15021306";"2";110.02269607
0.3332;"15021308";"2";336.07902361
0.0172;"15021315";"1";1316.3958548
0.1516;"15021317";"2";507.41272526
0.1184;"15021353";"1";494.89941457
0.0824;"15021356";"1";781.11149982
0.072;"15021367";"2";349.5094357
0.132;"15021378";"1";823.25235887
0.0412;"15021391";"2";513.36633782
0.0048;"15021406";"2";578.48471092
0.0628;"15021407";"2";256.16511633
0.0692;"15021418";"1";885.8277701
0.3124;"15021419";"1";921.83544273
0.28;"15021431";"1";445.01125762
0.0124;"15021438";"1";561.23286168
0.0256;"15021438";"2";561.23286168
0.1216;"15021439";"1";925.34671863
0.0256;"15021439";"2";925.34671863
0.0876;"15021448";"1";404.83337753
0.0496;"15021457";"1";512.33303187
0.2912;"15021468";"1";581.95318136
0.366;"15021504";"1";342.08614478
0.0512;"15021504";"3";342.08614478
0.0912;"15021504";"4";342.08614478
0.2952;"15021520";"1";521.35597018
0.2948;"15021532";"2";652.0036584
0.3012;"15021551";"2";439.68833443
0.9428;"15021552";"1";465.0359567
0.008;"15021553";"1";721.75983612
0.0576;"15021565";"1";357.4053654
0.0204;"15021584";"1";503.80587313
0.0476;"15021587";"3";251.00335938
0.4648;"15021598";"2";382.24190801
0.0844;"15021602";"1";635.67520926
0.0676;"15021602";"2";635.67520926
0.1212;"15021614";"2";322.00450755
0.072;"15021618";"1";472.22456618
0.0096;"15021661";"1";320.51410066
0.0488;"15021696";"2";495.84167544
0.2728;"15021715";"2";526.12508371
0.0352;"15021725";"2";519.31606035
0.0664;"15021727";"2";1007.7592942
0.18;"15021732";"1";521.02207001
0.1548;"15021735";"1";1729.2721872
0.028;"15021764";"1";1265.2520052
0.0392;"15021791";"1";263.78751744
0.0328;"15021791";"2";263.78751744
0.0856;"15021801";"1";278.8345741
0.1072;"15021827";"1";476.06428467
0.0644;"15021831";"1";669.81078875
0.5288;"15021854";"1";408.52304666
0.0356;"15021859";"1";460.94823371
0.392;"15021884";"2";187.20300003
0.7428;"15021910";"2";552.28288548
0.4104;"15021939";"1";623.46480471
0.5872;"15021949";"2";663.47651091
0.2792;"15021962";"1";470.99371414
0.0516;"15021962";"2";470.99371414
0.0488;"15021967";"2";501.26683138
0.1628;"15021968";"1";293.30562306
0.0272;"15021968";"2";293.30562306
0.0176;"15021979";"2";536.38372421
0.0256;"15021982";"1";807.82060976
0.0912;"15021982";"2";807.82060976
0.0064;"15021990";"2";413.49874447
0.01;"15021998";"1";491.17140745
0.3752;"15022023";"2";317.19586694
0.1016;"15022029";"1";410.77819575
0.226;"15022031";"1";173.54371483
0.3352;"15022036";"1";589.42700783
0.0128;"15022044";"2";627.19177155
0.2624;"15022047";"1";291.45929763
0.0848;"15022049";"2";2324.6374173
0.5484;"15022056";"1";460.37566299
0.0064;"15022070";"2";371.52522597
0.0788;"15022074";"1";698.63701441
0.3788;"15022110";"1";129.34536851
0.0684;"15022134";"4";274.93769271
0.002;"15022136";"3";339.63928437
0.0916;"15022152";"1";765.24981399
0.1436;"15022172";"2";385.7240298
0.7284;"15022195";"1";590.29084489
0.0216;"15022196";"2";473.41780273
0.1152;"15022201";"1";379.70524085
0.0924;"15022205";"1";1023.316669
0.2968;"15022235";"1";1339.7202372
0.0732;"15022270";"2";2189.5540413
0.0872;"15022313";"1";393.03575894
0.0616;"15022313";"2";393.03575894
0.0664;"15022368";"1";650.79244101
0.0216;"15022371";"1";544.57827814
0.0768;"15022399";"2";340.05147907
0.0128;"15022405";"1";1034.8973968
0.2616;"15022423";"1";352.14973694
0.716;"15022438";"1";462.77415181
0.0644;"15022444";"1";513.95748552
0.0572;"15022452";"1";271.78834804
0.4012;"15022452";"3";271.78834804
0.0516;"15022466";"2";438.29351973
0.0636;"15022484";"1";814.66847766
0.0868;"15022485";"1";417.64524018
0.2556;"15022538";"1";405.88127666
0.108;"15022546";"1";523.7095818
0.0252;"15022563";"1";382.92318575
0.6092;"15022575";"1";740.95027898
0.0844;"15022583";"2";702.54214717
0.2552;"15022606";"1";457.64535791
0.0244;"15022606";"2";457.64535791
0.092;"15022608";"2";1105.9355984
0.0676;"15022615";"2";548.11838043
0.2672;"15022652";"1";378.92760766
0.0072;"15022667";"1";433.61871022
0.234;"15022688";"1";707.43151208
0.72;"15022693";"2";569.51598983
0.6584;"15022709";"1";695.82425419
0.3548;"15022712";"1";880.83371685
0.0688;"15022715";"1";663.33135055
0.0208;"15022719";"1";1008.5104561
0.168;"15022720";"1";575.86964121
0.9736;"15022725";"1";587.0733214
0.0152;"15022735";"1";616.85768123
0.1736;"15022747";"2";529.93165009
0.1512;"15022749";"1";602.43689994
0.0312;"15022751";"1";404.94906212
0.056;"15022751";"2";404.94906212
0.794;"15022755";"1";412.66183536
0.6244;"15022785";"3";349.74943607
0.0116;"15022790";"2";709.2526254
0.0444;"15022807";"2";604.75512678
0.256;"15022819";"1";554.94296203
0.0108;"15022830";"2";648.69802943
0.1512;"15022837";"1";1491.0239702
0.0036;"15022859";"1";964.13607337
0.008;"15022859";"2";964.13607337
0.0208;"15022870";"1";534.30296415
0.032;"15022894";"1";525.03705211
0.3532;"15022895";"1";2030.9003599
0.0184;"15022953";"1";943.49550542
0.1284;"15022956";"1";444.52199315
0.6624;"15022962";"1";514.48287191
0.1024;"15022966";"1";631.68205111
0.95;"15022998";"1";174.14191036
0.4604;"15023002";"1";699.66906041
0.0132;"15023018";"2";222.31701077
0.2224;"15023027";"1";479.26685674
0.0532;"15023035";"1";584.43863894
0.0268;"15023061";"2";896.03899338
0.0144;"15023073";"1";605.16138281
0.052;"15023079";"1";333.3096652
0.5308;"15023092";"1";435.44667842
0.072;"15023096";"1";525.56816461
0.0456;"15023107";"1";324.02277897
0.026;"15023109";"1";493.67431552
0.7504;"15023121";"2";273.80427883
0.216;"15023132";"1";531.35980798
0.6828;"15023138";"1";707.99087514
0.0248;"15023151";"1";455.67927796
0.2896;"15023181";"2";492.58883233
0.4316;"15023190";"1";818.67160452
0.114;"15023198";"1";766.92763048
0.136;"15023210";"1";465.75335338
0.032;"15023214";"2";667.32179438
0.0492;"15023228";"1";458.18850211
0.0096;"15023241";"1";612.77413737
0.0052;"15023241";"2";612.77413737
0.9928;"15023263";"1";554.26221096
0.6824;"15023285";"3";505.86201231
0.5804;"15023295";"1";702.77456649
0.114;"15023323";"1";368.65463078
0.1288;"15023339";"1";541.85843291
0.362;"15023352";"1";441.82181558
0.0064;"15023387";"2";432.52358281
0.178;"15023394";"1";655.70301519
0.08;"15023403";"1";478.21303448
0.3024;"15023403";"2";478.21303448
0.0496;"15023433";"1";656.8730425
0.2824;"15023435";"1";648.14870362
0.0344;"15023435";"2";648.14870362
0.034;"15023453";"2";467.35983957
0.0396;"15023462";"2";413.86762698
0.0996;"15023470";"2";1211.7124265
0.0288;"15023512";"3";644.30842865
0.202;"15023554";"1";821.3448454
0.624;"15023561";"2";568.64233165
0.4232;"15023596";"2";212.10261705
0.274;"15023597";"2";948.45771538
0.1792;"15023621";"1";192.60704988
0.6532;"15023624";"2";528.20663288
0.08;"15023630";"2";370.75217354
0.1152;"15023632";"2";1060.5844123
0.1364;"15023634";"1";544.78638655
0.9996;"15023636";"1";566.16888303
0.3384;"15023636";"2";566.16888303
0.4568;"15023636";"3";566.16888303
0.184;"15023654";"1";329.11831038
0.0696;"15023665";"2";1320.9666997
0.0768;"15023674";"1";708.76913885
0.1408;"15023676";"1";1174.0598302
0.382;"15023678";"1";502.16321339
0.4668;"15023681";"1";840.73707415
0.1556;"15023709";"1";598.72685781
0.0632;"15023716";"1";570.2621619
0.4432;"15023716";"2";570.2621619
0.2864;"15023720";"1";158.30132194
0.2528;"15023728";"1";459.86313079
0.0452;"15023749";"1";844.44660172
0.0788;"15023760";"1";673.66427235
0.13;"15023760";"2";673.66427235
0.1532;"15023766";"1";615.99771311
0.0176;"15023766";"2";615.99771311
0.1316;"15023774";"1";665.92782342
0.0272;"15023788";"3";249.61919613
0.04;"15023799";"1";762.70602229
0.042;"15023799";"3";762.70602229
0.2324;"15023816";"4";407.05067191
0.1196;"15023851";"2";460.57900626
0.0824;"15023883";"2";841.17338578
0.0696;"15023895";"1";650.00671556
0.03;"15023903";"1";415.73362456
0.0696;"15023922";"2";444.97576347
0.2376;"15023935";"3";623.3254618
0.2188;"15023965";"1";384.76864635
0.0268;"15023974";"2";703.19234674
0.0048;"15023978";"1";1427.8881573
0.0072;"15023989";"2";199.48443345
0.0428;"15023999";"2";673.45903092
0.1252;"15024002";"2";1711.818375
0.0336;"15024008";"1";674.86717787
0.0444;"15024008";"2";674.86717787
0.1192;"15024021";"2";672.41984925
0.0652;"15024024";"2";726.4139992
0.8948;"15024038";"1";418.96175219
0.0544;"15024047";"1";293.33007152
0.0536;"15024060";"1";612.32246945
0.0184;"15024060";"2";612.32246945
0.28;"15024063";"2";503.29259352
0.1392;"15024075";"3";755.71147125
0.0536;"15024079";"2";556.48853868
0.0104;"15024095";"1";467.98091802
0.3836;"15024100";"1";601.48467057
0.1076;"15024125";"1";704.11210792
0.1632;"15024128";"1";813.34253484
0.0872;"15024165";"1";564.65064836
0.0576;"15024190";"1";530.53716063
0.0124;"15024191";"2";309.02960882
0.0912;"15024194";"1";429.81792289
0.0276;"15024200";"1";641.43243744
0.008;"15024205";"1";754.2583001
0.0224;"15024208";"1";229.52132471
0.16;"15024229";"1";153.27114224
0.1516;"15024232";"3";672.44759667
0.01;"15024239";"1";1037.6639229
0.5788;"15024247";"1";359.38879639
0.03;"15024292";"1";579.61852008
0.1332;"15024296";"2";1506.9000465
0.0756;"15024316";"2";272.7824236
0.1164;"15024335";"3";204.9946107
0.044;"15024355";"1";616.64022035
0.014;"15024378";"1";521.10109036
0.2152;"15024401";"1";1710.8923889
0.0552;"15024403";"1";507.3793995
0.3968;"15024403";"2";507.3793995
0.1876;"15024404";"1";483.8278457
0.0252;"15024426";"1";154.9018678
0.2356;"15024443";"1";390.98327219
0.6112;"15024476";"1";576.30983921
0.0452;"15024483";"1";525.42527651
0.2416;"15024485";"1";702.48559223
0.0172;"15024495";"1";655.76056749
0.0644;"15024517";"1";873.31264385
0.43;"15024536";"1";728.99775542
0.124;"15024541";"1";282.12519039
0.082;"15024543";"1";728.4359452
0.006;"15024554";"2";1916.9362509
0.0364;"15024564";"1";1098.5917381
0.124;"15024611";"1";333.25048733
0.094;"15024622";"1";446.72499788
0.3364;"15024631";"1";823.03555137
0.0184;"15024631";"2";823.03555137
0.054;"15024651";"1";923.84923063
0.172;"15024656";"1";514.71103018
0.0752;"15024667";"2";1379.0011596
0.936;"15024671";"1";413.38228053
0.0144;"15024676";"2";576.27533391
0.0316;"15024681";"1";377.73114581
0.1404;"15024693";"1";1523.7873884
0.0436;"15024694";"1";335.70947361
0.1836;"15024695";"1";164.87155825
